,isFraudUser
company_4388_window_1,True
company_4388_window_0,True
company_3836_window_0,False
company_1845_window_9,False
company_1845_window_7,False
company_1845_window_5,False
company_1845_window_6,False
company_1845_window_4,False
company_1845_window_1,False
company_1845_window_2,False
company_1845_window_0,False
company_1785_window_5,False
company_1785_window_4,False
company_1785_window_3,False
company_1785_window_2,False
company_1785_window_1,False
company_1785_window_0,False
company_6464_window_9,True
company_6464_window_8,True
company_6464_window_7,True
company_6464_window_6,True
company_6464_window_5,True
company_6464_window_4,True
company_6464_window_3,True
company_6464_window_2,True
company_6464_window_1,True
company_6464_window_0,True
company_3085_window_9,False
company_3085_window_8,False
company_3085_window_7,False
company_3085_window_6,False
company_3085_window_5,False
company_3085_window_4,False
company_3085_window_3,False
company_3085_window_2,False
company_3085_window_1,False
company_3085_window_0,False
company_915_window_1,False
company_915_window_2,False
company_915_window_3,False
company_915_window_0,False
company_7293_window_9,False
company_7293_window_8,False
company_7293_window_7,False
company_7293_window_6,False
company_7293_window_5,False
company_7293_window_4,False
company_7293_window_3,False
company_7293_window_2,False
company_7293_window_1,False
company_7293_window_0,False
company_3048_window_8,False
company_3048_window_9,False
company_3048_window_7,False
company_3048_window_6,False
company_3048_window_4,False
company_3048_window_5,False
company_3048_window_0,False
company_3048_window_2,False
company_3048_window_1,False
company_2816_window_9,True
company_2816_window_8,True
company_2816_window_7,True
company_2816_window_6,True
company_2816_window_5,True
company_2816_window_4,True
company_2816_window_3,True
company_2816_window_2,True
company_2816_window_1,True
company_2816_window_0,True
company_3756_window_9,False
company_3756_window_8,False
company_3756_window_7,False
company_3756_window_6,False
company_3756_window_5,False
company_3756_window_4,False
company_3756_window_3,False
company_3756_window_2,False
company_3756_window_1,False
company_3756_window_0,False
company_588_window_9,True
company_588_window_8,True
company_588_window_7,True
company_588_window_6,True
company_588_window_5,True
company_588_window_4,True
company_588_window_3,True
company_588_window_2,True
company_588_window_1,True
company_588_window_0,True
company_3273_window_9,False
company_3273_window_8,False
company_3273_window_7,False
company_3273_window_6,False
company_3273_window_5,False
company_3273_window_4,False
company_3273_window_3,False
company_3273_window_2,False
company_3273_window_1,False
company_3273_window_0,False
company_2074_window_9,False
company_2074_window_8,False
company_2074_window_7,False
company_2074_window_6,False
company_2074_window_5,False
company_2074_window_4,False
company_2074_window_3,False
company_2074_window_1,False
company_2074_window_2,False
company_2074_window_0,False
company_2030_window_9,True
company_2030_window_8,True
company_2030_window_7,True
company_2030_window_6,True
company_2030_window_5,True
company_2030_window_4,True
company_2030_window_3,True
company_2030_window_2,True
company_2030_window_1,True
company_2030_window_0,True
company_1810_window_9,False
company_1810_window_8,False
company_1810_window_0,False
company_7661_window_0,False
company_7661_window_1,False
company_18_window_9,True
company_18_window_8,True
company_18_window_7,True
company_18_window_5,True
company_18_window_6,True
company_18_window_4,True
company_18_window_3,True
company_18_window_2,True
company_18_window_1,True
company_18_window_0,True
company_2016_window_9,False
company_2016_window_8,False
company_2016_window_7,False
company_2016_window_6,False
company_2016_window_5,False
company_2016_window_4,False
company_2016_window_3,False
company_2016_window_2,False
company_2016_window_1,False
company_2016_window_0,False
company_1410_window_9,False
company_1410_window_8,False
company_1410_window_7,False
company_1410_window_6,False
company_1410_window_5,False
company_1410_window_4,False
company_1410_window_3,False
company_1410_window_2,False
company_1410_window_1,False
company_1410_window_0,False
company_5239_window_9,False
company_5239_window_8,False
company_5239_window_7,False
company_5239_window_6,False
company_5239_window_5,False
company_5239_window_4,False
company_5239_window_3,False
company_5239_window_2,False
company_5239_window_1,False
company_5239_window_0,False
company_4690_window_0,False
company_4690_window_1,False
company_3450_window_3,True
company_3450_window_1,True
company_3450_window_2,True
company_3450_window_0,True
company_7241_window_1,False
company_7241_window_0,False
company_4851_window_9,False
company_4851_window_8,False
company_4851_window_7,False
company_4851_window_0,False
company_4851_window_1,False
company_7114_window_9,True
company_7114_window_8,True
company_7114_window_7,True
company_7114_window_6,True
company_7114_window_5,True
company_7114_window_4,True
company_7114_window_3,True
company_7114_window_2,True
company_7114_window_1,True
company_7114_window_0,True
company_7613_window_9,True
company_7613_window_8,True
company_7613_window_7,True
company_7613_window_6,True
company_7613_window_5,True
company_7613_window_4,True
company_7613_window_3,True
company_7613_window_2,True
company_7613_window_1,True
company_7613_window_0,True
company_2899_window_0,False
company_2899_window_1,False
company_4689_window_0,False
company_2031_window_9,False
company_2031_window_8,False
company_2031_window_7,False
company_2031_window_5,False
company_2031_window_6,False
company_2031_window_4,False
company_2031_window_3,False
company_2031_window_2,False
company_2031_window_0,False
company_4925_window_9,False
company_4925_window_8,False
company_4925_window_6,False
company_4925_window_7,False
company_4925_window_5,False
company_4925_window_4,False
company_4925_window_3,False
company_4925_window_2,False
company_4925_window_1,False
company_4925_window_0,False
company_4042_window_4,False
company_4042_window_5,False
company_4042_window_3,False
company_4042_window_2,False
company_4042_window_1,False
company_4042_window_0,False
company_4463_window_3,False
company_4463_window_4,False
company_4463_window_5,False
company_4463_window_0,False
company_5098_window_3,False
company_5098_window_2,False
company_5098_window_1,False
company_5098_window_0,False
company_6925_window_7,False
company_6925_window_6,False
company_6925_window_5,False
company_6925_window_3,False
company_6925_window_4,False
company_6925_window_2,False
company_6925_window_1,False
company_6925_window_0,False
company_5836_window_9,False
company_5836_window_8,False
company_5836_window_7,False
company_5836_window_6,False
company_5836_window_5,False
company_5836_window_4,False
company_5836_window_3,False
company_5836_window_2,False
company_5836_window_1,False
company_5836_window_0,False
company_6748_window_2,False
company_6748_window_1,False
company_6748_window_0,False
company_4167_window_0,True
company_3276_window_0,False
company_2101_window_9,False
company_2101_window_6,False
company_2101_window_8,False
company_2101_window_7,False
company_2101_window_4,False
company_2101_window_3,False
company_2101_window_5,False
company_2101_window_2,False
company_2101_window_1,False
company_2101_window_0,False
company_1037_window_2,False
company_1037_window_1,False
company_1037_window_0,False
company_3698_window_9,False
company_3698_window_8,False
company_3698_window_7,False
company_3698_window_6,False
company_3698_window_5,False
company_3698_window_4,False
company_3698_window_3,False
company_3698_window_2,False
company_3698_window_1,False
company_3698_window_0,False
company_5888_window_9,False
company_5888_window_8,False
company_5888_window_7,False
company_5888_window_6,False
company_5888_window_5,False
company_5888_window_4,False
company_5888_window_3,False
company_5888_window_2,False
company_5888_window_1,False
company_5888_window_0,False
company_4342_window_9,False
company_4342_window_8,False
company_4342_window_7,False
company_4342_window_6,False
company_4342_window_5,False
company_4342_window_4,False
company_4342_window_3,False
company_4342_window_2,False
company_4342_window_1,False
company_4342_window_0,False
company_6056_window_9,True
company_6056_window_8,True
company_6056_window_7,True
company_6056_window_6,True
company_6056_window_5,True
company_6056_window_4,True
company_6056_window_3,True
company_6056_window_2,True
company_6056_window_1,True
company_6056_window_0,True
company_5821_window_9,True
company_5821_window_8,True
company_5821_window_7,True
company_5821_window_6,True
company_5821_window_5,True
company_5821_window_4,True
company_5821_window_3,True
company_5821_window_2,True
company_5821_window_1,True
company_5821_window_0,True
company_6180_window_0,False
company_6180_window_1,False
company_6180_window_2,False
company_922_window_9,False
company_922_window_8,False
company_922_window_7,False
company_922_window_6,False
company_922_window_5,False
company_922_window_4,False
company_922_window_3,False
company_922_window_2,False
company_922_window_1,False
company_922_window_0,False
company_210_window_9,False
company_210_window_8,False
company_210_window_7,False
company_210_window_6,False
company_210_window_5,False
company_210_window_4,False
company_210_window_3,False
company_210_window_2,False
company_210_window_1,False
company_210_window_0,False
company_1854_window_7,False
company_1854_window_8,False
company_1854_window_9,False
company_1854_window_6,False
company_1854_window_5,False
company_1854_window_4,False
